Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0034032	GO:0034032	purine nucleoside bisphosphate metabolic process	19	2	0.0144296322755402	0.112448292499143	Pank3,Hmgcr
GO:0043090	GO:0043090	amino acid import	19	2	0.0144296322755402	0.112448292499143	Per2,Slc7a2
GO:0048878	GO:0048878	chemical homeostasis	1051	18	0.0146025415228904	0.113542872863541	Rab34,Cd24a,Slc39a13,Angptl4,Scn3b,Sgk1,Ldlr,Slc25a23,Xbp1,Trp53,Adipor1,Slc9a9,Srebf2,Hmgcr,Mt1,Slc41a1,Aacs,Mt2
GO:0019725	GO:0019725	cellular homeostasis	821	15	0.0147472914470758	0.114414130317779	Rab34,Cd24a,Slc39a13,Sgk1,Slc25a23,Xbp1,Trp53,Pdia6,Lrrc8a,Slc9a9,Hmgcr,Mt1,Slc41a1,Aacs,Mt2
GO:0051173	GO:0051173	positive regulation of nitrogen compound metabolic process	1786	27	0.0148495140784959	0.11495232247933	Maml3,Tef,Hspa5,Murc,Insig1,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Col1a1,Atxn1,Xbp1,Acsl3,Trp53,Tet3,Adcy1,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Hspa8,Cdk7,Ash2l
GO:0010876	GO:0010876	lipid localization	327	8	0.0150420237464976	0.11618552116776	Slco3a1,Stard4,Ldlr,Acsl3,Srebf2,Abca2,Fitm1,Acat2
GO:0071229	GO:0071229	cellular response to acid chemical	265	7	0.0153240540410964	0.118103227070036	Col1a2,Brinp1,Col1a1,Ldlr,Sesn1,Xbp1,Col4a1
GO:0045664	GO:0045664	regulation of neuron differentiation	676	13	0.0154010708161048	0.118275636603045	Cd24a,Hspa5,Brinp1,Sgk1,Pmp22,Cyb5d2,Spag9,Cxcl12,Serpine2,Ikbkb,Plxnd1,Id4,Sema5a
GO:0043500	GO:0043500	muscle adaptation	98	4	0.0154366339069444	0.118275636603045	Cacna1s,Klf15,Fdps,Col14a1
GO:0048869	GO:0048869	cellular developmental process	4189	54	0.0154478325028842	0.118275636603045	Cd24a,Dhcr7,Per2,Clec5a,Hspa5,Murc,Gna12,Insig1,Arhgef10,Brinp1,Arhgap24,Epyc,Leo1,Rgcc,Srd5a1,Klf15,Cacna1s,Chd5,Col1a1,Sgk1,Spag9,Cyb5d2,Pmp22,Myo10,Nav1,Atxn1,Fdps,Paqr8,Xbp1,Cxcl12,Trp53,Emp2,Lrrc8a,Adipor1,Adcy1,Serpine2,Hsf4,Klf13,Ikbkb,Col14a1,Sparc,Arid5b,Cd63,Plxnd1,Fa2h,Mtmr2,Cdh3,Ppp1r16b,Id4,Prex2,Sema5a,Manf,Ugt8a,Tacc1
GO:0007040	GO:0007040	lysosome organization	54	3	0.0156277761876457	0.119132001918458	Rab34,Mbtps1,Hspa8
GO:0080171	GO:0080171	lytic vacuole organization	54	3	0.0156277761876457	0.119132001918458	Rab34,Mbtps1,Hspa8
GO:0070201	GO:0070201	regulation of establishment of protein localization	828	15	0.0158051747572657	0.11962147864639	Rab34,Per2,Clec5a,Rgcc,Xbp1,Acsl3,Mbtps1,Srebf2,Hmgcr,Hnrnpm,Mbp,Sema5a,Ppid,Aacs,Glul
GO:0051259	GO:0051259	protein oligomerization	534	11	0.0158324634793246	0.11962147864639	Col1a2,Angptl4,C1qtnf6,Spag9,Col1a1,Trp53,Marcks,Hsf4,Hmgcr,Mtmr2,Glul
GO:0007263	GO:0007263	nitric oxide mediated signal transduction	20	2	0.0159312972418456	0.11962147864639	Mt1,Mt2
GO:0035384	GO:0035384	thioester biosynthetic process	20	2	0.0159312972418456	0.11962147864639	Acly,Acss2
GO:0061050	GO:0061050	regulation of cell growth involved in cardiac muscle cell development	20	2	0.0159312972418456	0.11962147864639	Fdps,Col14a1
GO:0071616	GO:0071616	acyl-CoA biosynthetic process	20	2	0.0159312972418456	0.11962147864639	Acly,Acss2
GO:2000778	GO:2000778	positive regulation of interleukin-6 secretion	20	2	0.0159312972418456	0.11962147864639	Xbp1,Mbp
GO:0010927	GO:0010927	cellular component assembly involved in morphogenesis	99	4	0.015967289565026	0.119635002543953	Murc,Pmp22,Mtmr2,Ugt8a
GO:0031400	GO:0031400	negative regulation of protein modification process	535	11	0.0160310488035222	0.119856067870778	Per2,Mprip,Snta1,Klf15,Xbp1,Ikbkb,Hmgcr,Ppp1r16b,Prex2,Mapk8ip1,Ranbp9
GO:0007610	GO:0007610	behavior	680	13	0.0160908507176571	0.12004666665476	Brinp1,Sgk1,Adcy8,Atxn1,Per3,Cxcl12,Trp53,Adcy1,Serpine2,Ciart,Hmgcr,Prex2,Tmod2
GO:0048512	GO:0048512	circadian behavior	55	3	0.0164132906563554	0.122191710652314	Per3,Trp53,Ciart
GO:0008630	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	100	4	0.0165092795951237	0.122256052426147	Phlda3,Cxcl12,Trp53,Cdkn2d
GO:1904019	GO:1904019	epithelial cell apoptotic process	100	4	0.0165092795951237	0.122256052426147	Angptl4,Rgcc,Xbp1,Sema5a
GO:0031346	GO:0031346	positive regulation of cell projection organization	399	9	0.0165425687387465	0.122256052426147	Cd24a,Hspa5,Sgk1,Fscn1,Cxcl12,Serpine2,Ikbkb,Plxnd1,Sema5a
GO:0051241	GO:0051241	negative regulation of multicellular organismal process	1145	19	0.0165777979394465	0.122256052426147	Cd24a,Brinp1,Otud7b,Leo1,Rgcc,Col4a2,Tsc22d3,Pmp22,Trp53,Adipor1,Gpnmb,Serpine2,Klf13,Sparc,Cd63,Cdh3,Mtmr2,Id4,Sema5a
GO:0010639	GO:0010639	negative regulation of organelle organization	333	8	0.0165966347248984	0.122256052426147	Vat1,Sptb,Insig1,Rgcc,Sgk1,Trp53,Mid1ip1,Tmod2
GO:1903532	GO:1903532	positive regulation of secretion by cell	400	9	0.0167853238614211	0.122422114774397	Rab34,Clec5a,Rgcc,Xbp1,Cxcl12,Mbp,Ppid,Aacs,Glul
GO:0034976	GO:0034976	response to endoplasmic reticulum stress	210	6	0.0170572897199101	0.122422114774397	Hspa5,Xbp1,Trp53,Pdia6,Hyou1,Dzip3
GO:0097756	GO:0097756	negative regulation of blood vessel diameter	101	4	0.017062672925221	0.122422114774397	Per2,Snta1,Hmgcr,Manf
GO:0051716	GO:0051716	cellular response to stimulus	7067	84	0.0171252328542028	0.122422114774397	Rab34,Cd24a,Tfg,Col1a2,Dhcr24,Maml3,Hspa5,Murc,Iqgap2,Angptl4,Insig1,Gna12,Arhgef10,Mal,Brinp1,Arhgap24,Otud7b,Leo1,Rgcc,Col4a2,Gm4951,Chd5,Phlda3,Col1a1,Sgk1,Bicd1,Spag9,Adcy8,Tesk2,Ldlr,Slc25a23,Atxn1,Sesn1,Dhrs3,Nsdhl,Gng12,Plekhg2,Xbp1,Cxcl12,Trp53,Gpnmb,Emp2,Lrrc8a,Adipor1,Pdia6,Adcy1,Mme,Serpine2,Gatsl2,Cds2,Dennd4b,Ikbkb,Sparc,Ppm1l,Arid5b,Cd63,Cdkn2d,Plxnd1,Srebf2,Iigp1,Gbp6,Hmgcr,Mtmr2,Cdh3,Hyou1,Mbp,Rassf4,Ppp1r16b,Mzb1,Prex2,Col4a1,Dzip3,Mt1,Sema5a,Aacs,Slc41a1,Ppid,Mapk8ip1,Tmod2,Cdk7,Glul,Ash2l,Ranbp9,Mt2
GO:0010633	GO:0010633	negative regulation of epithelial cell migration	56	3	0.0172206088020134	0.122422114774397	Rgcc,Adipor1,Cd63
GO:0030512	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	56	3	0.0172206088020134	0.122422114774397	Hspa5,Xbp1,Trp53
GO:1902807	GO:1902807	negative regulation of cell cycle G1/S phase transition	56	3	0.0172206088020134	0.122422114774397	Trp53,Gpnmb,Cdkn2d
GO:0060255	GO:0060255	regulation of macromolecule metabolic process	5434	67	0.0173028490424027	0.122422114774397	Nlrp1b,Cd24a,Per2,Azin1,Dhcr24,Maml3,Tef,Hspa5,Mprip,Murc,Secisbp2l,Gna12,Insig1,Itih5,Snta1,Otud7b,Col28a1,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Chd5,Col1a1,Tsc22d3,Spag9,Ldlr,Med22,Atxn1,Per3,Xbp1,Tsc22d4,Dda1,Trp53,Gpnmb,Emp2,Tet3,Dcun1d4,Serpine2,Hsf4,Ikbkb,Ciart,Klf13,Hif3a,Arid5b,Lcorl,Cd63,Cdkn2d,Srebf2,Dbp,Hmgcr,Mtmr2,Cdh3,Abca2,Mvk,Mbp,Ppp1r16b,Med13l,Id4,Mzb1,Prex2,Hspa8,Ppid,Mapk8ip1,Cdk7,Ash2l,Ranbp9
GO:0043542	GO:0043542	endothelial cell migration	154	5	0.0174907833909178	0.122422114774397	Rgcc,Emp2,Sparc,Plxnd1,Sema5a
GO:0046688	GO:0046688	response to copper ion	21	2	0.0174967527670166	0.122422114774397	Mt1,Mt2
GO:0009636	GO:0009636	response to toxic substance	102	4	0.0176275362725486	0.122422114774397	Mt1,Sesn1,Mbp,Mt2
GO:0007622	GO:0007622	rhythmic behavior	57	3	0.0180497767506847	0.122422114774397	Per3,Trp53,Ciart
GO:0070231	GO:0070231	T cell apoptotic process	57	3	0.0180497767506847	0.122422114774397	Tsc22d3,Tsc22d4,Trp53
GO:0032880	GO:0032880	regulation of protein localization	999	17	0.0183855182458714	0.122422114774397	Rab34,Per2,Clec5a,Otud7b,Rgcc,Sgk1,Xbp1,Acsl3,Mbtps1,Srebf2,Hmgcr,Hnrnpm,Mbp,Sema5a,Ppid,Aacs,Glul
GO:0097193	GO:0097193	intrinsic apoptotic signaling pathway	276	7	0.0187140013187708	0.122422114774397	Phlda3,Xbp1,Trp53,Cxcl12,Cdkn2d,Hyou1,Mapk8ip1
GO:0009749	GO:0009749	response to glucose	157	5	0.0188467656344687	0.122422114774397	Rab34,Xbp1,Hmgcr,Aacs,Glul
GO:0030162	GO:0030162	regulation of proteolysis	621	12	0.0188820524018624	0.122422114774397	Nlrp1b,Dhcr24,Gna12,Itih5,Col28a1,Xbp1,Trp53,Dda1,Serpine2,Cdkn2d,Mbp,Hspa8
GO:0000768	GO:0000768	syncytium formation by plasma membrane fusion	58	3	0.0189008325140708	0.122422114774397	Cacna1s,Cxcl12,Syna
GO:0032007	GO:0032007	negative regulation of TOR signaling	58	3	0.0189008325140708	0.122422114774397	Sesn1,Gatsl2,Prex2
GO:1903845	GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	58	3	0.0189008325140708	0.122422114774397	Hspa5,Xbp1,Trp53
GO:0010884	GO:0010884	positive regulation of lipid storage	22	2	0.0191246281005751	0.122422114774397	Srebf2,Fitm1
GO:0021895	GO:0021895	cerebral cortex neuron differentiation	22	2	0.0191246281005751	0.122422114774397	Chd5,Id4
GO:0048846	GO:0048846	axon extension involved in axon guidance	22	2	0.0191246281005751	0.122422114774397	Cxcl12,Sema5a
GO:0070230	GO:0070230	positive regulation of lymphocyte apoptotic process	22	2	0.0191246281005751	0.122422114774397	Cd24a,Trp53
GO:1902284	GO:1902284	neuron projection extension involved in neuron projection guidance	22	2	0.0191246281005751	0.122422114774397	Cxcl12,Sema5a
GO:0048513	GO:0048513	animal organ development	3233	43	0.0193216749185268	0.122422114774397	Cd24a,Dhcr7,Clec5a,Sptb,Dhcr24,Col1a2,Hspa5,Murc,Insig1,Leo1,Srd5a1,Rgcc,Lox,Klf15,Cacna1s,Chd5,Col1a1,Tsc22d3,Atxn1,Fdps,Dhrs3,Nsdhl,Xbp1,Cxcl12,Trp53,Adipor1,Lrrc8a,Serpine2,Syna,Hsf4,Klf13,Col14a1,Sparc,Arid5b,Plxnd1,Fa2h,Hmgcr,Cdh3,Id4,Col4a1,Sema5a,Aacs,Tacc1
GO:0065003	GO:0065003	macromolecular complex assembly	1491	23	0.0193444050204505	0.122422114774397	Cd24a,Sptb,Col1a2,Iqgap2,Angptl4,Insig1,C1qtnf6,Col1a1,Sgk1,Spag9,Bicd1,Fscn1,Acsl3,Trp53,Marcks,Hsf4,Hmgcr,Mtmr2,Mzb1,Mid1ip1,Ppid,Tmod2,Glul
GO:0001949	GO:0001949	sebaceous gland cell differentiation	2	1	0.0193482221978398	0.122422114774397	Fa2h
GO:0001980	GO:0001980	regulation of systemic arterial blood pressure by ischemic conditions	2	1	0.0193482221978398	0.122422114774397	Manf
GO:0002537	GO:0002537	nitric oxide production involved in inflammatory response	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:0002842	GO:0002842	positive regulation of T cell mediated immune response to tumor cell	2	1	0.0193482221978398	0.122422114774397	Cd24a
GO:0006542	GO:0006542	glutamine biosynthetic process	2	1	0.0193482221978398	0.122422114774397	Glul
GO:0006696	GO:0006696	ergosterol biosynthetic process	2	1	0.0193482221978398	0.122422114774397	Fdft1
GO:0008204	GO:0008204	ergosterol metabolic process	2	1	0.0193482221978398	0.122422114774397	Fdft1
GO:0010877	GO:0010877	lipid transport involved in lipid storage	2	1	0.0193482221978398	0.122422114774397	Stard4
GO:0010899	GO:0010899	regulation of phosphatidylcholine catabolic process	2	1	0.0193482221978398	0.122422114774397	Ldlr
GO:0016024	GO:0016024	CDP-diacylglycerol biosynthetic process	2	1	0.0193482221978398	0.122422114774397	Cds2
GO:0019413	GO:0019413	acetate biosynthetic process	2	1	0.0193482221978398	0.122422114774397	Acss2
GO:0019427	GO:0019427	acetyl-CoA biosynthetic process from acetate	2	1	0.0193482221978398	0.122422114774397	Acss2
GO:0019542	GO:0019542	propionate biosynthetic process	2	1	0.0193482221978398	0.122422114774397	Acss2
GO:0021577	GO:0021577	hindbrain structural organization	2	1	0.0193482221978398	0.122422114774397	Hspa5
GO:0021589	GO:0021589	cerebellum structural organization	2	1	0.0193482221978398	0.122422114774397	Hspa5
GO:0031554	GO:0031554	regulation of DNA-templated transcription, termination	2	1	0.0193482221978398	0.122422114774397	Per2
GO:0032912	GO:0032912	negative regulation of transforming growth factor beta2 production	2	1	0.0193482221978398	0.122422114774397	Cdh3
GO:0034117	GO:0034117	erythrocyte aggregation	2	1	0.0193482221978398	0.122422114774397	Cd24a
GO:0034118	GO:0034118	regulation of erythrocyte aggregation	2	1	0.0193482221978398	0.122422114774397	Cd24a
GO:0034201	GO:0034201	response to oleic acid	2	1	0.0193482221978398	0.122422114774397	Aacs
GO:0034226	GO:0034226	lysine import	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:0036483	GO:0036483	neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2	1	0.0193482221978398	0.122422114774397	Hyou1
GO:0044725	GO:0044725	chromatin reprogramming in the zygote	2	1	0.0193482221978398	0.122422114774397	Tet3
GO:0048817	GO:0048817	negative regulation of hair follicle maturation	2	1	0.0193482221978398	0.122422114774397	Cdh3
GO:0060690	GO:0060690	epithelial cell differentiation involved in salivary gland development	2	1	0.0193482221978398	0.122422114774397	Xbp1
GO:0061461	GO:0061461	L-lysine import	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:0061740	GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	2	1	0.0193482221978398	0.122422114774397	Hspa8
GO:0072363	GO:0072363	regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter	2	1	0.0193482221978398	0.122422114774397	Trp53
GO:0072368	GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	2	1	0.0193482221978398	0.122422114774397	Srebf2
GO:0097213	GO:0097213	regulation of lysosomal membrane permeability	2	1	0.0193482221978398	0.122422114774397	Hspa8
GO:0097214	GO:0097214	positive regulation of lysosomal membrane permeability	2	1	0.0193482221978398	0.122422114774397	Hspa8
GO:0097274	GO:0097274	urea homeostasis	2	1	0.0193482221978398	0.122422114774397	Slc25a23
GO:1900275	GO:1900275	negative regulation of phospholipase C activity	2	1	0.0193482221978398	0.122422114774397	Bicd1
GO:1901303	GO:1901303	negative regulation of cargo loading into COPII-coated vesicle	2	1	0.0193482221978398	0.122422114774397	Insig1
GO:1902022	GO:1902022	L-lysine transport	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:1902269	GO:1902269	positive regulation of polyamine transmembrane transport	2	1	0.0193482221978398	0.122422114774397	Azin1
GO:1902689	GO:1902689	negative regulation of NAD metabolic process	2	1	0.0193482221978398	0.122422114774397	Trp53
GO:1902765	GO:1902765	L-arginine import into cell	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:1902908	GO:1902908	regulation of melanosome transport	2	1	0.0193482221978398	0.122422114774397	Cdh3
GO:1903381	GO:1903381	regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	2	1	0.0193482221978398	0.122422114774397	Hyou1
GO:1903382	GO:1903382	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	2	1	0.0193482221978398	0.122422114774397	Hyou1
GO:1903410	GO:1903410	L-lysine import into cell	2	1	0.0193482221978398	0.122422114774397	Slc7a2
GO:1903487	GO:1903487	regulation of lactation	2	1	0.0193482221978398	0.122422114774397	Xbp1
GO:1903830	GO:1903830	magnesium ion transmembrane transport	2	1	0.0193482221978398	0.122422114774397	Slc41a1
GO:1904024	GO:1904024	negative regulation of glucose catabolic process to lactate via pyruvate	2	1	0.0193482221978398	0.122422114774397	Trp53
GO:1904207	GO:1904207	regulation of chemokine (C-C motif) ligand 2 secretion	2	1	0.0193482221978398	0.122422114774397	Mbp
GO:1904209	GO:1904209	positive regulation of chemokine (C-C motif) ligand 2 secretion	2	1	0.0193482221978398	0.122422114774397	Mbp
GO:1904685	GO:1904685	positive regulation of metalloendopeptidase activity	2	1	0.0193482221978398	0.122422114774397	Mbp
GO:1905161	GO:1905161	protein localization to phagocytic vesicle	2	1	0.0193482221978398	0.122422114774397	Rab34
GO:1905169	GO:1905169	regulation of protein localization to phagocytic vesicle	2	1	0.0193482221978398	0.122422114774397	Rab34
GO:1905171	GO:1905171	positive regulation of protein localization to phagocytic vesicle	2	1	0.0193482221978398	0.122422114774397	Rab34
GO:0006812	GO:0006812	cation transport	1007	17	0.0196946843750249	0.124180850848369	Slc39a13,Kcnk1,Slc7a2,Snta1,Cacng1,Scn3b,Cacna1s,Sgk1,Slc25a23,Xbp1,Cxcl12,Serpine2,Ikbkb,Slc9a9,Cd63,Trpm3,Slc41a1
GO:0098655	GO:0098655	cation transmembrane transport	552	11	0.0197009161014114	0.124180850848369	Slc39a13,Kcnk1,Slc7a2,Snta1,Cacng1,Cacna1s,Scn3b,Slc25a23,Ikbkb,Slc9a9,Slc41a1
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	59	3	0.0197738061904457	0.124180850848369	Xbp1,Trp53,Hyou1
GO:0042221	GO:0042221	response to chemical	3693	48	0.0197908377153353	0.124180850848369	Rab34,Cd24a,Col1a2,Rtp4,Hspa5,Brinp1,Rgcc,Srd5a1,Lox,Col4a2,Gm4951,Col1a1,Sgk1,Agl,Ldlr,Slc25a23,Sesn1,Paqr8,Xbp1,Cxcl12,Dusp18,Trp53,Adipor1,Mme,Ikbkb,Sparc,Idi1,Cd63,Cdkn2d,Srebf2,Iigp1,Gbp6,Hmgcr,Hyou1,Cmtm6,Mbp,Mzb1,Hmgcs1,Col4a1,Dzip3,Mt1,Sqle,Sema5a,Aacs,Slc41a1,Manf,Glul,Mt2
GO:0030001	GO:0030001	metal ion transport	775	14	0.0198036338306344	0.124180850848369	Slc39a13,Kcnk1,Snta1,Cacng1,Scn3b,Cacna1s,Sgk1,Slc25a23,Cxcl12,Serpine2,Ikbkb,Slc9a9,Cd63,Slc41a1
GO:0010033	GO:0010033	response to organic substance	2614	36	0.0200012428868343	0.125195615136017	Rab34,Cd24a,Col1a2,Hspa5,Brinp1,Col4a2,Lox,Gm4951,Col1a1,Sgk1,Agl,Ldlr,Sesn1,Paqr8,Xbp1,Cxcl12,Trp53,Adipor1,Mme,Ikbkb,Sparc,Idi1,Cd63,Cdkn2d,Srebf2,Iigp1,Hmgcr,Gbp6,Mzb1,Hmgcs1,Dzip3,Col4a1,Sqle,Aacs,Manf,Glul
GO:0009746	GO:0009746	response to hexose	160	5	0.0202702308269838	0.126652745827886	Rab34,Xbp1,Hmgcr,Aacs,Glul
GO:0051146	GO:0051146	striated muscle cell differentiation	281	7	0.0204166703803355	0.127340338076282	Murc,Cacna1s,Spag9,Fdps,Xbp1,Cxcl12,Col14a1
GO:0042752	GO:0042752	regulation of circadian rhythm	107	4	0.0206260838677563	0.127990670665625	Per2,Per3,Adcy1,Trp53
GO:0006949	GO:0006949	syncytium formation	60	3	0.0206687201620283	0.127990670665625	Cacna1s,Cxcl12,Syna
GO:0032922	GO:0032922	circadian regulation of gene expression	60	3	0.0206687201620283	0.127990670665625	Per2,Per3,Ciart
GO:0034284	GO:0034284	response to monosaccharide	161	5	0.0207599174052395	0.127990670665625	Rab34,Xbp1,Hmgcr,Aacs,Glul
GO:0030539	GO:0030539	male genitalia development	23	2	0.0208135729090428	0.127990670665625	Srd5a1,Dhcr24
GO:0031579	GO:0031579	membrane raft organization	23	2	0.0208135729090428	0.127990670665625	Mal,Emp2
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	23	2	0.0208135729090428	0.127990670665625	Cxcl12,Cdkn2d
GO:1902667	GO:1902667	regulation of axon guidance	23	2	0.0208135729090428	0.127990670665625	Cxcl12,Sema5a
GO:0051186	GO:0051186	cofactor metabolic process	348	8	0.0209859847585696	0.128824492403921	Sptb,Acly,Pank3,Mvd,Trp53,Acss2,Hmgcr,Mvk
GO:0071345	GO:0071345	cellular response to cytokine stimulus	486	10	0.0210572253531447	0.129035431717431	Cd24a,Hspa5,Gm4951,Xbp1,Cxcl12,Adipor1,Mme,Ikbkb,Iigp1,Gbp6
GO:0050890	GO:0050890	cognition	283	7	0.0211270572532396	0.12923701630959	Brinp1,Sgk1,Adcy8,Atxn1,Adcy1,Hmgcr,Tmod2
GO:0006470	GO:0006470	protein dephosphorylation	221	6	0.0213282071361503	0.130239784937853	Mprip,Ppp2r2c,Dusp18,Ikbkb,Ppm1l,Ppp1r16b
GO:0051094	GO:0051094	positive regulation of developmental process	1340	21	0.0213870142360318	0.130371363783755	Cd24a,Hspa5,Brinp1,Rgcc,Col1a1,Sgk1,Cyb5d2,Spag9,Atxn1,Fdps,Xbp1,Cxcl12,Trp53,Serpine2,Hsf4,Ikbkb,Plxnd1,Hmgcr,Ppp1r16b,Id4,Sema5a
GO:0032272	GO:0032272	negative regulation of protein polymerization	61	3	0.0215855892888422	0.131124959933435	Sptb,Sgk1,Tmod2
GO:1901880	GO:1901880	negative regulation of protein depolymerization	61	3	0.0215855892888422	0.131124959933435	Sptb,Mid1ip1,Tmod2
GO:0006732	GO:0006732	coenzyme metabolic process	285	7	0.0218544751914678	0.132393223425213	Acly,Pank3,Mvd,Trp53,Acss2,Hmgcr,Mvk
GO:0001776	GO:0001776	leukocyte homeostasis	109	4	0.0219078812126889	0.132393223425213	Cd24a,Tsc22d3,Tsc22d4,Ikbkb
GO:0051153	GO:0051153	regulation of striated muscle cell differentiation	109	4	0.0219078812126889	0.132393223425213	Xbp1,Fdps,Col14a1,Cxcl12
GO:0008285	GO:0008285	negative regulation of cell proliferation	635	12	0.0220065152982703	0.132759994876979	Cd24a,Per2,Dhcr24,Rgcc,Chd5,Pmp22,Trp53,Gpnmb,Serpine2,Klf13,Sparc,Cdkn2d
GO:0022011	GO:0022011	myelination in peripheral nervous system	24	2	0.0225622570114	0.134515639876613	Arhgef10,Fa2h
GO:0031639	GO:0031639	plasminogen activation	24	2	0.0225622570114	0.134515639876613	Dhcr24,Serpine2
GO:0032292	GO:0032292	peripheral nervous system axon ensheathment	24	2	0.0225622570114	0.134515639876613	Arhgef10,Fa2h
GO:0043567	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	24	2	0.0225622570114	0.134515639876613	Atxn1,Cdh3
GO:0098739	GO:0098739	import across plasma membrane	24	2	0.0225622570114	0.134515639876613	Slc7a2,Slc9a9
GO:1901522	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	24	2	0.0225622570114	0.134515639876613	Xbp1,Trp53
GO:0014065	GO:0014065	phosphatidylinositol 3-kinase signaling	110	4	0.0225666420713266	0.134515639876613	Xbp1,Serpine2,Prex2,Ppp1r16b
GO:0051056	GO:0051056	regulation of small GTPase mediated signal transduction	224	6	0.0226079248518116	0.134532532408995	Murc,Arhgap24,Arhgef10,Plekhg2,Dennd4b,Prex2
GO:0051254	GO:0051254	positive regulation of RNA metabolic process	1431	22	0.0226972204642356	0.134834591518439	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Hspa8,Cdk7,Ash2l
GO:0006869	GO:0006869	lipid transport	289	7	0.0233611238927916	0.138308921321282	Slco3a1,Stard4,Ldlr,Acsl3,Srebf2,Abca2,Acat2
GO:0032956	GO:0032956	regulation of actin cytoskeleton organization	289	7	0.0233611238927916	0.138308921321282	Sptb,Iqgap2,Arhgef10,Rgcc,Fscn1,Sema5a,Tmod2
GO:0030182	GO:0030182	neuron differentiation	1353	21	0.0234764394598244	0.138341364816619	Cd24a,Hspa5,Brinp1,Epyc,Chd5,Sgk1,Cyb5d2,Pmp22,Spag9,Xbp1,Cxcl12,Adcy1,Serpine2,Ikbkb,Plxnd1,Mtmr2,Id4,Prex2,Sema5a,Manf,Ugt8a
GO:0008542	GO:0008542	visual learning	63	3	0.0234852159762995	0.138341364816619	Sgk1,Atxn1,Hmgcr
GO:0030968	GO:0030968	endoplasmic reticulum unfolded protein response	63	3	0.0234852159762995	0.138341364816619	Hspa5,Xbp1,Dzip3
GO:0010563	GO:0010563	negative regulation of phosphorus metabolic process	568	11	0.0236922052826745	0.139092325979997	Mprip,Atxn1,Xbp1,Trp53,Ikbkb,Cdkn2d,Hmgcr,Ppp1r16b,Prex2,Mapk8ip1,Ranbp9
GO:0045936	GO:0045936	negative regulation of phosphate metabolic process	568	11	0.0236922052826745	0.139092325979997	Mprip,Atxn1,Xbp1,Trp53,Ikbkb,Cdkn2d,Hmgcr,Ppp1r16b,Prex2,Mapk8ip1,Ranbp9
GO:0055082	GO:0055082	cellular chemical homeostasis	718	13	0.0238745402746304	0.139833964377654	Cd24a,Rab34,Slc39a13,Sgk1,Slc25a23,Xbp1,Trp53,Slc9a9,Hmgcr,Mt1,Slc41a1,Aacs,Mt2
GO:0035966	GO:0035966	response to topologically incorrect protein	112	4	0.0239201230622249	0.139833964377654	Hspa5,Xbp1,Dzip3,Manf
GO:0072659	GO:0072659	protein localization to plasma membrane	227	6	0.0239384237388439	0.139833964377654	Rab34,Scn3b,Efr3b,Acsl3,Emp2,Ikbkb
GO:0090066	GO:0090066	regulation of anatomical structure size	497	10	0.0241083142443883	0.140591652568524	Per2,Sptb,Iqgap2,Snta1,Cxcl12,Lrrc8a,Hmgcr,Sema5a,Manf,Tmod2
GO:0010661	GO:0010661	positive regulation of muscle cell apoptotic process	25	2	0.0243693701177229	0.140706973666522	Trp53,Hmgcr
GO:0010893	GO:0010893	positive regulation of steroid biosynthetic process	25	2	0.0243693701177229	0.140706973666522	Stard4,Fdps
GO:0070233	GO:0070233	negative regulation of T cell apoptotic process	25	2	0.0243693701177229	0.140706973666522	Tsc22d4,Tsc22d3
GO:0086005	GO:0086005	ventricular cardiac muscle cell action potential	25	2	0.0243693701177229	0.140706973666522	Snta1,Scn3b
GO:0090181	GO:0090181	regulation of cholesterol metabolic process	25	2	0.0243693701177229	0.140706973666522	Dhcr7,Fdps
